"Ping Local" "Ping LocalApp-CorpApp" "Ping LocalApp-CorpDB" "Load Average LocalApp" "Load Average LocalDB" "Load Average CORPApp" "TNS ping LocalApp-LocalDB" "TNS ping LocalApp-CorpDB" "Class"
0.366 53.9 55.4 0.01 0.00 0.09 0 9999999999 2
0.343 54.1 55.4 0.00 0.07 0.03 10 9999999999 2
0.442 54.0 55.1 0.00 0.02 0.01 10 9999999999 2
0.353 53.9 55.8 0.00 0.01 0.00 10 9999999999 2
0.361 54.2 55.8 0.13 0.00 0.00 9999999999 9999999999 2
0.359 54.1 55.3 0.14 0.27 0.15 9999999999 9999999999 2
0.384 56.8 55.8 0.05 0.16 0.05 9999999999 9999999999 2
0.275 53.8 55.2 0.11 0.06 0.02 9999999999 9999999999 2
0.363 59.3 55.2 0.38 0.08 0.00 9999999999 9999999999 2
0.367 57.5 55.7 0.19 0.03 0.00 9999999999 9999999999 2
0.326 57.6 55.1 0.07 0.01 0.00 9999999999 9999999999 2
0.389 56.9 55.3 0.02 0.03 0.00 9999999999 9999999999 2
0.358 57.8 55.6 0.01 0.01 0.06 9999999999 9999999999 2
0.417 57.9 55.7 0.00 0.00 0.02 9999999999 9999999999 2
0.422 57.0 55.6 0.00 0.00 0.01 9999999999 9999999999 2
0.394 57.5 55.6 0.18 0.00 0.08 9999999999 9999999999 2
0.427 57.1 55.6 0.10 0.00 0.03 9999999999 9999999999 2
0.354 57.4 55.8 0.15 0.00 0.01 9999999999 9999999999 2
0.404 57.5 55.6 0.11 0.00 0.00 9999999999 9999999999 2
0.397 56.8 55.6 0.04 0.00 0.06 9999999999 9999999999 2
0.410 57.0 55.7 0.01 0.00 0.02 9999999999 9999999999 2
0.252 57.1 55.9 0.00 0.00 0.01 9999999999 9999999999 2
0.356 57.5 55.5 0.00 0.00 0.00 9999999999 9999999999 2
0.358 57.5 55.6 0.00 0.00 0.00 9999999999 9999999999 2
0.410 57.1 55.4 0.00 0.00 0.00 9999999999 9999999999 2
0.445 57.9 55.7 0.20 0.00 0.15 9999999999 9999999999 2
0.363 56.9 55.8 0.16 0.05 0.05 9999999999 9999999999 2
0.454 57.2 55.9 0.20 0.05 0.02 9999999999 9999999999 2
0.408 57.1 55.6 0.10 0.01 0.08 9999999999 9999999999 2
0.326 90.4 55.5 0.04 0.00 0.03 9999999999 9999999999 2
0.351 57.2 55.5 0.01 0.00 0.01 9999999999 9999999999 2
0.335 57.3 55.6 0.00 0.00 0.00 9999999999 9999999999 2
0.367 57.1 55.7 0.00 0.00 0.00 9999999999 9999999999 2
0.337 57.0 55.7 0.00 0.00 0.00 9999999999 9999999999 2
0.376 57.3 55.5 0.01 0.00 0.17 9999999999 9999999999 2
0.355 56.9 55.5 0.05 0.00 0.06 9999999999 9999999999 2
0.364 56.9 55.2 0.08 0.00 0.02 9999999999 9999999999 2
0.429 56.8 55.7 0.09 0.00 0.01 9999999999 9999999999 2
0.318 59.6 55.4 0.03 0.00 0.00 9999999999 9999999999 2
0.419 56.9 55.5 0.01 0.00 0.00 9999999999 9999999999 2
0.475 57.0 55.8 0.00 0.00 0.00 9999999999 9999999999 2
0.505 57.6 55.4 0.00 0.00 0.00 9999999999 9999999999 2
0.325 57.3 55.6 0.00 0.00 0.00 9999999999 9999999999 2
0.436 56.9 55.5 0.00 0.00 0.00 9999999999 9999999999 2
0.399 58.0 55.2 0.11 0.00 0.11 9999999999 9999999999 2
0.442 57.7 55.6 0.04 0.15 0.04 9999999999 9999999999 2
0.380 56.8 55.4 0.09 0.13 0.01 9999999999 9999999999 2
0.417 57.3 55.5 0.06 0.04 0.00 9999999999 9999999999 2
0.401 57.3 55.4 0.02 0.02 0.00 9999999999 9999999999 2
0.399 57.5 55.5 0.01 0.00 0.08 9999999999 9999999999 2
0.532 57.3 55.0 0.00 0.00 0.03 9999999999 9999999999 2
0.492 58.0 55.7 0.00 0.00 0.01 9999999999 9999999999 2
0.525 57.1 55.9 0.00 0.00 0.00 9999999999 9999999999 2
0.493 56.9 55.3 0.00 0.00 0.00 9999999999 9999999999 2
0.682 57.1 55.5 0.15 0.00 0.11 9999999999 9999999999 2
0.376 57.0 55.6 0.13 0.00 0.04 9999999999 9999999999 2
0.340 57.0 55.3 0.08 0.00 0.01 9999999999 9999999999 2
0.340 57.0 55.5 0.03 0.00 0.00 9999999999 9999999999 2
0.356 57.1 55.1 0.01 0.03 0.00 9999999999 9999999999 2
0.350 57.3 55.5 0.00 0.01 0.00 9999999999 9999999999 2
0.399 57.0 55.6 0.00 0.00 0.00 9999999999 9999999999 2
0.365 57.1 55.7 0.06 0.00 0.00 9999999999 9999999999 2
0.478 57.4 55.9 0.02 0.00 0.00 9999999999 9999999999 2
0.384 58.2 55.5 0.01 0.00 0.00 9999999999 9999999999 2
0.445 57.3 55.7 0.11 0.06 0.29 9999999999 9999999999 2
0.335 58.5 55.5 0.12 0.02 0.14 9999999999 9999999999 2
0.473 57.1 55.6 0.22 0.01 0.05 9999999999 9999999999 2
0.317 57.0 55.4 0.29 0.00 0.01 9999999999 9999999999 2
0.476 56.6 55.4 0.10 0.08 0.00 9999999999 9999999999 2
0.413 56.9 55.3 0.04 0.11 0.00 9999999999 9999999999 2
0.444 57.4 55.7 0.05 0.04 0.00 9999999999 9999999999 2
0.537 57.0 55.6 0.02 0.01 0.00 9999999999 9999999999 2
0.594 57.3 55.8 0.00 0.00 0.00 9999999999 9999999999 2
0.469 56.9 55.2 0.00 0.00 0.00 9999999999 9999999999 2
0.395 57.2 55.5 0.00 0.03 0.07 9999999999 9999999999 2
0.567 58.1 55.6 0.03 0.01 0.02 9999999999 9999999999 2
0.471 56.9 55.4 0.16 0.08 0.01 9999999999 9999999999 2
0.366 56.7 55.1 0.06 0.03 0.00 9999999999 9999999999 2
0.306 57.0 55.6 0.02 0.01 0.00 9999999999 9999999999 2
0.417 57.7 55.5 0.00 0.00 0.29 9999999999 9999999999 2
0.266 57.3 56.1 0.00 0.00 0.11 9999999999 9999999999 2
0.277 60.8 55.8 0.03 0.00 0.04 9999999999 9999999999 2
0.384 60.5 55.9 0.04 0.00 0.09 9999999999 9999999999 2
0.448 61.3 55.4 0.01 0.00 0.03 9999999999 9999999999 2
0.420 61.5 55.5 0.07 0.00 0.08 9999999999 9999999999 2
0.364 63.0 55.7 0.15 0.00 0.03 9999999999 9999999999 2
0.452 60.9 55.7 0.05 0.00 0.01 9999999999 9999999999 2
0.415 60.8 55.6 0.10 0.08 0.00 9999999999 9999999999 2
0.481 61.5 55.4 0.03 0.06 0.00 9999999999 9999999999 2
0.396 61.4 55.7 0.01 0.02 0.00 9999999999 9999999999 2
0.382 61.0 55.4 0.00 0.01 0.00 9999999999 9999999999 2
0.297 60.9 57.3 0.00 0.00 0.13 9999999999 9999999999 2
0.438 60.9 66.0 0.00 0.00 0.08 9999999999 9999999999 2
0.307 62.3 55.7 0.00 0.00 0.03 9999999999 9999999999 2
0.486 61.4 56.1 0.00 0.04 0.18 9999999999 9999999999 2
0.423 60.8 55.5 0.03 0.07 0.06 9999999999 9999999999 2
0.417 60.6 55.2 0.13 0.02 0.02 9999999999 9999999999 2
0.463 61.1 55.4 0.15 0.01 0.01 9999999999 9999999999 2
0.452 60.8 55.8 0.05 0.00 0.00 9999999999 9999999999 2
0.505 60.8 55.2 0.02 0.00 0.00 9999999999 9999999999 2
0.492 60.8 55.4 0.00 0.00 0.00 9999999999 9999999999 2
0.435 60.7 55.6 0.00 0.00 0.00 9999999999 9999999999 2
0.419 61.0 55.7 0.00 0.00 0.00 9999999999 9999999999 2
0.405 61.1 55.6 0.00 0.00 0.00 9999999999 9999999999 2
0.376 60.7 55.5 0.21 0.00 0.07 9999999999 9999999999 2
0.529 60.9 55.9 0.22 0.00 0.10 9999999999 9999999999 2
0.462 61.8 55.5 0.12 0.00 0.04 9999999999 9999999999 2
0.371 60.7 55.3 0.08 0.00 0.01 9999999999 9999999999 2
0.400 61.4 55.7 0.03 0.00 0.00 9999999999 120 3
0.318 60.8 55.5 0.01 0.00 0.15 9999999999 120 3
0.357 61.4 55.7 0.00 0.00 0.05 9999999999 120 3
0.452 61.7 55.4 0.00 0.00 0.10 9999999999 130 3
0.453 60.7 55.6 0.00 0.00 0.03 9999999999 130 3
0.417 60.9 55.5 0.00 0.00 0.01 9999999999 130 3
0.325 61.5 55.8 0.06 0.00 0.19 9999999999 120 3
0.386 60.7 55.5 0.10 0.00 0.07 9999999999 120 3
0.515 60.6 55.8 0.04 0.00 0.02 9999999999 130 3
0.374 60.8 55.7 0.07 0.00 0.09 9999999999 130 3
0.308 60.6 55.3 0.02 0.00 0.03 9999999999 130 3
0.327 62.1 55.0 0.01 0.00 0.01 9999999999 120 3
0.406 61.0 55.5 0.00 0.00 0.08 9999999999 120 3
0.265 61.1 55.2 0.00 0.00 0.03 9999999999 120 3
0.342 60.5 55.2 0.00 0.16 0.01 9999999999 130 3
0.496 63.7 55.2 0.00 0.74 0.00 10 130 0
0.499 60.6 55.0 0.23 0.27 0.14 0 130 0
0.303 60.9 55.3 0.16 0.10 0.13 0 130 0
0.482 61.1 55.7 0.22 0.03 0.05 0 120 0
0.360 60.8 55.3 0.19 0.06 0.02 0 120 0
0.303 60.8 55.3 0.07 0.02 0.00 0 120 0
0.407 61.2 55.9 0.02 0.00 0.08 0 120 0
0.305 60.6 55.5 0.01 0.00 0.03 0 120 0
0.488 68.2 55.6 0.04 0.00 0.01 0 130 0
0.498 60.9 55.4 0.01 0.13 0.00 0 120 0
0.399 62.0 55.7 0.00 0.14 0.00 0 120 0
0.359 60.7 55.1 0.04 0.14 0.15 0 130 0
0.344 60.7 55.7 0.01 0.05 0.05 10 130 0
0.385 62.8 55.3 0.11 0.02 0.02 0 130 0
0.366 60.6 55.2 0.04 0.07 0.12 0 130 0
0.386 61.1 55.1 0.01 0.10 0.59 0 120 0
0.358 60.4 55.2 0.00 0.15 2.96 0 130 0
0.249 60.5 55.0 0.00 0.09 1.17 0 130 0
0.266 60.7 55.4 0.00 0.07 0.43 0 130 0
0.333 62.6 55.3 0.00 0.09 0.16 0 120 0
0.362 60.8 55.3 0.00 0.03 0.30 0 120 0
0.488 61.2 55.2 0.19 0.29 0.51 0 130 0
0.361 61.2 55.2 0.22 0.22 0.18 0 130 0
0.363 61.0 55.3 0.18 0.30 0.15 0 120 0
0.352 60.8 55.6 0.10 0.25 0.05 0 120 0
0.410 61.6 55.4 0.04 0.10 0.02 10 120 0
0.390 61.4 55.5 0.01 0.03 0.16 0 130 0
0.370 60.3 55.6 0.00 0.01 0.06 0 130 0
0.366 60.2 55.2 0.00 0.00 0.02 0 130 0
0.322 61.1 55.1 0.00 0.00 0.00 0 120 0
0.521 61.5 55.6 0.00 0.23 0.15 10 130 0
0.530 60.9 55.4 1.82 0.14 0.72 0 120 0
0.357 61.1 55.4 0.74 0.05 0.29 0 130 0
0.363 61.2 55.7 0.31 0.02 0.10 0 120 0
0.372 60.8 55.5 0.16 0.00 0.04 0 130 0
0.419 62.1 55.3 0.06 0.00 0.01 0 120 0
0.398 62.8 55.1 0.02 0.00 0.43 0 130 0
0.395 61.2 55.6 0.00 0.00 0.17 0 130 0
0.306 60.6 55.2 0.04 0.00 0.06 0 130 0
0.354 61.4 55.5 0.01 0.06 0.10 0 120 0
0.608 61.5 55.4 0.00 0.02 0.03 0 130 0
0.358 60.6 55.6 0.04 0.08 0.39 0 130 0
0.356 61.4 55.8 0.01 0.03 0.14 10 130 0
0.429 62.2 55.5 0.09 0.01 0.13 0 120 0
0.328 61.2 55.7 0.06 0.00 0.05 0 130 0
0.479 61.5 55.6 0.02 0.00 0.02 10 130 0
0.329 61.7 55.6 0.01 0.00 0.45 0 130 0
0.524 60.2 55.5 0.00 0.00 0.16 0 120 0
0.469 60.9 55.4 0.00 0.00 0.06 0 120 0
0.347 61.1 56.1 0.00 0.00 0.02 0 120 0
0.475 61.3 55.7 0.00 0.00 0.01 10 130 0
0.525 60.8 55.5 0.04 0.00 0.56 0 130 0
0.417 62.1 55.6 0.11 0.00 0.20 0 130 0
0.322 60.7 55.2 0.13 0.00 0.07 0 130 0
0.281 64.0 55.8 0.17 0.00 0.02 0 120 0
0.477 60.7 55.0 0.06 0.00 0.01 0 130 0
0.295 60.7 55.4 0.02 0.05 0.00 0 120 0
0.326 61.0 55.7 0.01 0.02 0.16 0 130 0
0.400 61.6 55.1 0.00 0.04 0.06 0 130 0
0.341 61.3 55.2 0.00 0.11 0.16 0 130 0
0.313 64.7 55.8 0.23 0.06 0.14 0 130 0
0.363 63.0 55.5 0.11 0.07 0.05 10 130 0
0.364 70.7 55.5 0.04 0.06 0.18 0 120 0
0.373 63.4 55.6 0.05 0.15 0.06 10 120 0
0.383 62.8 55.8 0.02 0.17 0.02 0 130 0
0.439 73.7 55.6 0.00 0.06 0.01 0 130 0
0.390 61.4 55.5 0.00 0.10 0.00 0 120 0
0.355 60.6 55.2 0.00 0.22 0.42 0 120 0
0.363 60.7 55.7 0.27 0.29 0.15 0 130 0
0.365 62.3 55.6 0.10 0.10 0.05 0 130 0
0.414 63.8 55.4 0.15 0.10 0.02 0 130 0
0.390 64.3 55.2 0.05 0.04 0.00 0 120 0
0.349 62.6 55.4 0.02 0.01 0.19 0 130 0
0.392 62.4 55.2 0.00 0.12 0.07 0 130 0
0.377 64.4 55.6 0.00 0.04 0.02 0 130 0
0.463 64.1 55.6 0.00 0.01 0.01 0 130 0
0.428 63.1 55.5 0.00 0.00 0.00 0 130 0
0.393 64.4 55.3 0.18 0.10 0.46 10 130 0
0.441 62.4 55.9 0.14 0.04 0.17 0 130 0
0.287 64.9 55.5 0.13 0.05 0.06 0 130 0
0.353 63.6 55.4 0.10 0.02 0.02 0 120 0
0.549 62.3 55.4 0.04 0.06 0.08 10 120 0
0.410 61.7 55.7 0.01 0.02 0.34 0 120 0
0.375 59.4 55.4 0.00 0.04 0.11 0 130 0
0.347 59.6 55.2 0.00 0.01 0.04 0 120 0
0.391 61.7 55.0 0.00 0.08 0.01 0 130 0
0.452 60.2 55.2 0.00 0.16 0.00 0 130 0
0.439 62.0 55.6 0.24 0.18 0.43 0 120 0
0.385 63.3 55.3 0.12 0.07 0.16 0 120 0
4.32 63.2 55.4 0.18 0.02 0.06 0 130 0
0.400 62.6 55.5 0.07 0.01 0.02 0 130 0
0.387 62.2 55.5 0.02 0.18 0.00 10 130 0
0.326 62.0 55.5 0.01 0.06 0.29 0 120 0
0.370 60.9 55.6 0.00 0.02 0.11 10 120 0
0.318 61.1 55.8 0.00 0.01 0.04 0 120 0
0.449 62.3 55.6 0.00 0.00 0.01 0 120 0
0.607 60.6 55.3 0.00 0.04 0.00 0 130 0
0.410 60.8 55.6 0.14 0.01 0.31 10 120 0
0.379 63.9 55.6 0.05 0.07 0.14 0 120 0
0.344 61.4 55.5 0.08 0.02 0.13 10 130 0
0.383 62.3 55.3 0.16 0.01 0.05 0 120 0
0.516 61.5 55.3 0.06 0.04 0.02 0 120 0
0.361 60.9 55.1 0.02 0.09 0.16 0 130 0
0.366 60.8 55.3 0.00 0.03 0.71 0 130 0
0.342 61.4 55.1 0.00 0.05 0.26 10 130 0
0.388 60.8 55.5 0.00 0.02 0.09 0 120 0
0.513 63.5 55.8 0.00 0.10 0.03 0 130 0
0.399 60.7 55.9 0.14 0.15 0.05 10 130 0
0.401 60.5 55.5 0.12 0.05 0.13 0 130 0
0.423 61.0 55.5 0.16 0.02 0.05 0 130 0
0.368 60.6 55.4 0.06 0.33 0.02 0 120 0
0.422 61.1 55.0 0.02 0.20 0.00 0 120 0
0.332 60.9 55.3 0.00 0.07 0.00 240 130 0
0.438 60.8 55.8 0.00 0.02 0.19 0 120 0
0.429 61.1 55.7 0.00 0.01 0.07 0 120 0
0.422 60.7 55.8 0.00 0.26 0.02 0 120 0
0.448 60.5 54.9 0.00 0.09 0.01 0 120 0
0.493 61.9 55.7 0.25 0.15 0.23 100 130 0
0.383 61.2 55.4 0.28 0.09 0.51 0 120 0
0.313 61.2 55.7 0.20 0.03 0.19 0 120 0
0.477 60.9 55.3 0.07 0.08 0.07 0 130 0
0.386 60.8 55.2 0.06 0.30 0.02 0 130 0
0.582 61.2 55.7 0.02 0.11 0.01 0 130 0
0.495 60.9 55.5 0.00 0.08 0.15 0 130 0
0.361 60.8 55.6 0.00 0.06 0.05 410 120 0
0.407 61.0 55.3 0.00 0.02 0.02 490 120 0
0.570 61.2 55.7 0.00 0.01 0.00 0 130 0
0.334 60.9 55.7 0.05 0.00 0.07 460 130 0
0.765 61.2 55.6 0.10 0.15 0.27 0 130 0
0.724 61.0 55.5 0.09 0.08 0.10 0 130 0
0.296 60.5 55.6 0.14 0.03 0.03 230 130 0
0.425 61.4 55.3 0.05 0.05 0.01 0 120 0
0.356 60.7 55.8 0.02 0.10 0.00 300 130 0
0.434 62.9 55.5 0.00 0.29 0.21 0 120 0
0.324 61.2 55.6 0.00 0.28 0.08 0 130 0
0.494 60.9 55.5 0.00 0.39 0.03 10 130 0
0.441 60.7 55.3 0.00 0.23 0.01 0 130 0
0.410 61.2 55.9 0.29 0.32 0.07 10 120 0
0.559 60.7 55.4 0.17 0.43 0.26 10 120 0
0.366 61.5 55.7 0.21 0.28 0.09 10 120 0
0.434 63.2 55.6 0.11 0.31 0.03 0 130 0
0.552 60.8 55.7 0.04 0.39 0.01 0 120 0
0.400 61.5 55.9 0.01 0.30 0.00 10 120 0
0.347 60.8 55.5 0.00 0.22 0.34 0 120 0
0.305 61.4 55.0 0.00 0.08 0.16 100 120 0
0.443 60.9 55.4 0.00 0.18 0.06 0 120 0
0.385 60.6 55.9 0.00 0.22 0.02 10 130 0
0.400 61.3 55.5 0.11 0.34 0.19 10 130 0
0.504 64.0 55.8 0.14 0.26 0.27 280 130 0
0.342 60.5 55.3 0.11 0.39 0.10 10 130 0
0.365 64.9 55.7 0.23 0.21 0.03 0 130 0
0.241 60.4 55.5 0.16 0.19 0.01 10 120 0
0.481 60.8 55.3 0.06 0.20 0.00 0 130 0
0.411 60.7 55.4 0.02 0.39 0.21 0 130 0
0.414 61.2 55.6 0.00 0.24 0.14 0 120 0
0.388 60.5 54.9 0.00 0.31 0.12 170 130 0
0.438 60.9 55.6 0.00 0.35 0.04 280 120 0
0.409 60.7 55.9 0.03 0.29 0.09 0 130 0
0.613 61.1 55.6 0.09 0.14 0.56 480 130 0
0.430 60.8 55.6 0.10 0.05 0.20 0 130 0
0.445 60.9 55.9 0.08 0.06 0.07 0 130 0
0.424 61.6 55.3 0.03 0.14 0.02 0 120 0
0.327 60.9 55.1 0.01 0.05 0.01 10 130 0
0.363 61.5 55.3 0.00 0.06 0.56 0 130 0
0.441 60.8 55.3 0.00 0.12 0.20 140 130 0
0.303 60.6 55.8 0.00 0.26 0.07 640 120 0
0.398 60.9 55.9 0.00 0.10 0.02 0 120 0
0.361 63.2 55.4 0.22 0.03 0.12 510 120 0
0.688 61.3 55.8 0.29 0.05 0.04 190 120 0
0.382 60.8 55.8 0.15 0.05 0.17 0 130 0
0.319 61.0 55.6 0.05 0.21 0.06 0 120 0
0.437 61.2 55.5 0.02 0.11 0.02 0 130 0
0.453 60.9 55.7 0.00 0.16 0.01 0 130 0
0.518 60.8 55.7 0.00 0.13 0.00 0 130 0
0.470 61.0 55.7 0.00 0.10 0.18 10 120 0
0.481 60.8 55.7 0.00 0.16 0.06 0 130 0
0.430 60.6 55.4 0.00 0.13 0.06 90 130 0
0.422 61.1 55.3 0.54 0.26 0.22 160 120 0
0.551 60.7 55.3 0.20 0.28 0.07 10 130 0
0.303 60.6 55.3 0.22 0.19 0.72 0 130 0
0.457 60.9 55.5 0.22 0.18 0.26 10 130 0
0.426 65.4 55.6 0.08 0.12 0.09 0 120 0
0.364 61.6 55.5 0.03 0.08 0.03 10 120 0
0.578 61.2 55.2 0.01 0.03 0.01 10 120 0
0.367 61.7 55.8 0.00 0.10 0.25 180 130 0
0.510 60.6 55.5 0.00 0.15 0.09 70 130 0
0.572 60.7 55.0 0.00 0.19 0.03 0 130 0
0.419 61.7 55.0 0.18 0.20 0.15 340 130 0
0.464 60.8 55.9 0.10 0.11 0.05 440 130 0
0.457 60.7 55.6 0.30 0.16 0.24 30 130 0
0.488 63.2 55.2 0.15 0.10 0.09 0 120 0
0.558 60.8 55.6 0.05 0.22 0.03 260 120 0
0.355 61.0 55.7 0.02 0.12 0.01 10 120 0
0.518 60.9 55.5 0.00 0.24 0.00 0 130 0
0.431 60.8 55.2 0.00 0.12 0.18 0 120 0
0.377 61.0 55.5 0.00 0.12 0.07 0 120 0
0.493 60.9 55.8 0.00 0.32 0.10 70 120 0
0.526 60.5 55.3 0.00 0.19 1.32 70 130 0
0.507 61.2 55.6 0.04 0.15 0.48 320 120 0
0.406 63.1 55.7 0.17 0.05 0.60 0 120 0
0.653 60.8 55.1 0.06 0.10 0.22 0 130 0
0.364 60.4 55.4 0.02 0.11 0.27 210 120 0
0.287 60.8 55.4 0.01 0.33 0.10 0 130 0
0.484 60.9 55.2 0.00 0.15 0.03 160 120 0
0.367 61.0 55.4 0.00 0.17 0.71 0 130 0
0.458 61.2 55.4 0.00 0.14 0.26 10 130 0
0.408 63.0 55.3 0.00 0.11 0.09 0 120 0
0.565 61.5 55.5 0.23 0.17 2.33 10 140 0
0.368 60.4 56.3 0.22 0.10 1.49 0 130 0
0.459 61.2 55.4 0.29 0.20 1.08 0 130 0
0.377 60.4 55.8 0.28 0.21 0.40 0 120 0
0.354 60.6 55.7 0.13 0.07 0.14 0 130 0
0.430 60.7 55.8 0.05 0.10 0.41 10 120 0
0.425 61.2 55.4 0.02 0.12 0.70 0 120 0
0.450 60.7 55.7 0.05 0.19 0.86 0 130 0
0.527 61.1 55.7 0.02 0.35 0.38 10 120 0
0.394 61.3 55.7 0.00 0.12 0.14 240 120 0
0.386 61.0 55.4 0.12 0.33 1.70 10 170 0
0.376 61.3 58.2 0.20 0.12 0.69 0 120 0
0.614 64.1 55.6 0.11 0.17 0.41 0 130 0
0.538 60.8 55.7 0.04 0.09 0.15 50 120 0
0.498 61.2 55.4 0.01 0.03 0.05 10 120 0
0.432 61.0 55.7 0.16 0.01 1.08 0 120 0
0.441 60.6 55.0 0.06 0.06 1.16 0 120 0
0.487 61.9 55.8 0.15 0.12 0.42 0 130 0
0.319 60.9 55.6 0.35 0.04 0.42 240 120 0
0.441 60.7 55.5 0.13 0.06 0.15 0 130 0
0.356 61.4 55.5 0.19 0.10 1.49 0 130 0
0.423 61.9 55.5 0.07 0.10 0.61 0 120 0
0.322 61.8 55.5 0.47 0.07 0.24 80 120 0
0.430 60.7 55.8 0.36 0.21 0.09 0 130 0
0.406 61.4 55.6 0.66 0.23 0.03 0 120 0
0.334 60.9 54.8 0.52 0.39 0.26 100 120 0
0.372 60.4 55.3 0.39 0.31 0.71 0 120 0
0.489 60.5 55.7 0.33 0.23 0.33 160 120 0
0.335 61.1 55.5 0.27 0.18 0.12 0 120 0
0.426 62.5 55.7 0.37 0.11 0.04 0 130 0
0.434 60.8 55.4 0.88 0.42 1.82 0 130 0
0.325 60.6 55.6 0.68 0.28 0.86 0 130 0
0.410 60.9 55.4 0.82 0.18 0.31 180 120 0
0.396 60.8 55.3 0.86 0.22 0.11 0 130 0
0.546 60.6 55.2 0.31 0.13 0.04 0 120 0
0.352 61.4 55.2 0.56 0.24 0.48 0 130 0
0.444 60.9 55.3 0.28 0.20 0.83 0 130 0
0.334 60.6 55.5 0.26 0.65 0.31 0 130 0
0.551 60.6 55.5 0.21 0.47 0.12 0 130 0
0.325 60.8 55.2 1.19 0.24 0.04 0 120 0
0.537 63.2 55.6 0.62 0.36 1.14 0 120 0
0.395 61.3 55.2 0.54 0.42 0.65 0 130 0
0.333 60.4 55.1 0.34 0.27 0.24 0 120 0
0.509 60.6 55.6 0.71 0.21 0.14 10 130 0
0.458 61.3 55.5 0.53 0.21 0.09 0 130 0
0.463 61.3 55.4 0.34 0.07 0.87 10 130 0
0.263 60.9 55.4 0.12 0.15 0.96 0 130 0
0.436 60.1 55.2 0.68 0.15 0.42 10 120 0
0.521 60.5 55.2 0.37 0.14 0.43 0 120 0
0.483 60.3 55.7 0.35 0.17 0.20 0 130 0
0.502 61.7 55.5 0.70 0.10 2.20 0 130 0
0.424 61.0 56.0 0.65 0.17 1.10 0 130 0
0.376 61.0 55.2 0.42 0.09 0.40 0 120 0
0.425 60.7 55.5 0.70 0.16 0.13 0 120 0
0.431 60.8 55.2 0.34 0.11 0.05 0 130 0
0.361 60.7 55.1 0.63 0.24 1.44 0 130 0
0.370 60.7 55.1 0.70 0.18 2.60 0 130 0
0.283 60.8 55.4 0.46 0.27 2.14 0 120 0
0.396 60.3 55.4 0.34 0.10 1.93 10 120 0
0.413 61.3 55.2 0.34 0.13 1.75 0 130 0
0.383 62.6 60.5 1.60 0.49 3.24 10 140 0
0.363 60.3 55.4 1.75 0.56 1.61 0 130 0
0.400 61.1 58.2 1.71 0.44 0.71 0 140 0
0.307 60.7 71.7 2.70 0.43 1.27 0 160 0
0.439 60.7 87.8 2.04 0.61 1.23 0 130 0
0.426 60.7 69.5 2.00 0.45 1.09 0 180 0
0.425 61.7 78.4 1.38 0.29 1.34 10 180 0
0.416 60.5 73.4 1.08 0.20 1.26 0 190 0
0.389 61.1 60.1 1.70 0.30 0.71 0 160 0
0.360 60.5 78.2 1.15 0.24 0.52 0 130 0
0.403 61.0 86.8 1.64 0.40 1.77 0 550 0
0.620 60.4 59.4 1.68 0.35 1.23 0 130 0
0.391 62.9 77.1 1.19 0.26 0.45 0 190 0
0.534 61.4 55.5 1.24 0.48 0.16 0 130 0
0.452 60.6 55.5 2.24 0.66 0.42 10 120 0
0.437 60.5 59.7 1.66 0.46 2.25 0 130 0
0.555 61.3 55.3 1.95 0.34 2.29 0 130 0
0.406 60.3 55.7 2.92 0.31 1.59 0 120 0
0.549 61.2 55.5 2.27 0.23 2.39 0 120 0
0.474 60.5 55.5 1.98 0.33 1.07 0 130 0
0.501 61.2 55.7 1.61 0.41 2.88 0 120 0
0.437 60.8 55.5 1.93 0.31 1.52 0 130 0
0.345 60.7 55.0 1.74 0.24 0.56 0 120 0
0.510 61.8 55.6 1.39 0.22 0.20 10 120 0
0.453 60.7 55.5 1.40 0.11 0.07 0 130 0
0.409 62.4 55.7 1.60 0.21 0.49 0 120 0
0.374 61.1 55.4 1.35 0.24 0.84 0 130 0
0.394 60.7 55.3 1.01 0.28 0.37 10 120 0
0.396 60.8 55.7 1.13 0.29 0.13 10 120 0
0.468 61.4 55.7 1.15 0.18 0.46 0 130 0
0.396 61.0 55.4 1.56 0.35 2.61 0 130 0
0.459 61.4 55.5 1.40 0.26 1.51 0 130 0
0.460 62.6 55.5 1.20 0.25 0.73 0 130 0
0.418 60.6 55.5 1.60 0.36 0.38 10 120 0
0.420 61.2 55.8 2.86 0.19 0.82 0 130 0
0.424 61.1 55.3 1.63 0.24 1.09 10 130 0
0.585 60.6 55.4 1.70 0.22 1.17 0 120 0
0.426 61.0 55.2 1.54 0.34 1.14 0 120 0
0.396 64.5 55.5 1.57 0.38 0.60 0 130 0
0.300 62.4 55.7 1.37 0.14 0.39 10 130 0
0.394 62.4 55.3 1.70 0.18 1.97 0 120 0
0.345 60.6 55.8 1.48 0.20 0.80 0 130 0
0.443 60.8 55.5 1.41 0.08 0.50 0 120 0
0.406 61.2 55.5 1.43 0.03 0.32 0 130 0
0.324 60.6 55.5 0.85 0.01 0.47 0 120 0
0.484 60.9 55.7 0.79 0.16 0.46 0 130 0
0.430 60.8 55.5 0.56 0.21 0.80 0 120 0
0.385 60.9 55.6 0.93 0.14 0.47 0 120 0
0.381 60.6 55.3 0.38 0.05 0.16 0 130 0
0.482 60.7 55.2 0.46 0.08 0.06 10 120 0
